source_city,target_city,month,edge_weight
Boston,Sunnyvale,202306,1
Boston,Sunnyvale,202308,1
Boston,Sunnyvale,202310,1
Boston,Sunnyvale,202311,1
Boston,Sunnyvale,202312,1
Boston,Sunnyvale,202401,1
Boston,Sunnyvale,202403,1
Boston,Sunnyvale,202404,1
Boston,Sunnyvale,202405,1
Boston,Sunnyvale,202406,1
Boston,Sunnyvale,202412,1
Boston,Sunnyvale,202503,1
Boston,Sunnyvale,202504,1
Boston,Sunnyvale,202505,1
Boston,Sunnyvale,202508,1
Boston,Tokyo,202201,1
Boston,Tokyo,202202,1
Boston,Tokyo,202204,1
Boston,Tokyo,202205,1
Boston,Tokyo,202206,1
Boston,Tokyo,202207,1
Boston,Tokyo,202208,1
Boston,Tokyo,202209,1
Boston,Tokyo,202210,1
Boston,Tokyo,202211,1
Boston,Tokyo,202212,1
Boston,Tokyo,202301,1
Boston,Tokyo,202302,1
Boston,Tokyo,202303,1
Boston,Tokyo,202304,1
Boston,Tokyo,202305,1
Boston,Tokyo,202306,1
Boston,Tokyo,202307,1
Boston,Tokyo,202308,1
Boston,Tokyo,202309,1
Boston,Tokyo,202310,1
Boston,Tokyo,202311,1
Boston,Tokyo,202312,1
Boston,Tokyo,202401,1
Boston,Tokyo,202402,1
Boston,Tokyo,202403,1
Boston,Tokyo,202404,1
Boston,Tokyo,202405,1
Boston,Tokyo,202406,1
Boston,Tokyo,202407,1
Boston,Tokyo,202408,1
Boston,Tokyo,202409,1
Boston,Tokyo,202410,1
Boston,Tokyo,202411,1
Boston,Tokyo,202412,1
Boston,Tokyo,202501,1
Boston,Tokyo,202502,1
Boston,Tokyo,202503,1
Boston,Tokyo,202504,1
Boston,Tokyo,202505,1
Boston,Tokyo,202506,1
Boston,Tokyo,202507,1
Boston,Tokyo,202508,1
Boston,Tokyo,202510,1
Boston,Tokyo,202512,1
Boston,Zurich,202202,1
Boston,Zurich,202206,1
Boston,Zurich,202208,1
Boston,Zurich,202209,1
Boston,Zurich,202210,1
Boston,Zurich,202211,1
Boston,Zurich,202212,1
Boston,Zurich,202301,1
Boston,Zurich,202302,1
Boston,Zurich,202303,1
Boston,Zurich,202304,1
Boston,Zurich,202305,1
Boston,Zurich,202306,1
Boston,Zurich,202307,1
Boston,Zurich,202308,1
Boston,Zurich,202311,1
Boston,Zurich,202312,1
Boston,Zurich,202401,1
Boston,Zurich,202403,1
Boston,Zurich,202404,1
Boston,Zurich,202405,1
Boston,Zurich,202406,1
Boston,Zurich,202407,1
Boston,Zurich,202408,1
Boston,Zurich,202409,1
Boston,Zurich,202410,1
Boston,Zurich,202411,1
Boston,Zurich,202504,1
Boston,Zurich,202505,1
Boston,Zurich,202506,1
Boston,Zurich,202507,1
Boston,Zurich,202508,1
Boston,Zurich,202509,1
Boston,Zurich,202511,1
London,Mountain View,202201,1
London,Mountain View,202202,1
London,Mountain View,202203,1
London,Mountain View,202204,1
London,Mountain View,202205,1
London,Mountain View,202206,1
London,Mountain View,202208,1
London,Mountain View,202209,1
London,Mountain View,202210,1
London,Mountain View,202211,1
London,Mountain View,202212,1
London,Mountain View,202301,1
London,Mountain View,202302,1
London,Mountain View,202303,1
London,Mountain View,202304,1
London,Mountain View,202305,1
London,Mountain View,202306,1
London,Mountain View,202307,1
London,Mountain View,202308,1
London,Mountain View,202309,1
London,Mountain View,202310,1
London,Mountain View,202311,1
London,Mountain View,202312,1
London,Mountain View,202401,1
London,Mountain View,202402,1
London,Mountain View,202403,1
London,Mountain View,202404,1
London,Mountain View,202405,1
London,Mountain View,202406,1
London,Mountain View,202407,1
London,Mountain View,202408,1
London,Mountain View,202411,1
London,Mountain View,202501,1
London,Mountain View,202502,1
London,Mountain View,202503,1
London,Mountain View,202504,1
London,Mountain View,202505,1
London,Mountain View,202506,1
London,Mountain View,202507,1
London,Mountain View,202508,1
London,Mountain View,202509,1
London,Mountain View,202512,1
London,Munich,202201,1
London,Munich,202202,1
London,Munich,202203,1
London,Munich,202204,1
London,Munich,202205,1
London,Munich,202206,1
London,Munich,202207,1
London,Munich,202208,1
London,Munich,202209,1
London,Munich,202210,1
London,Munich,202211,1
London,Munich,202212,1
London,Munich,202301,1
London,Munich,202302,1
London,Munich,202303,1
London,Munich,202304,1
London,Munich,202305,1
London,Munich,202306,1
London,Munich,202307,1
London,Munich,202308,1
London,Munich,202309,1
London,Munich,202310,1
London,Munich,202311,1
London,Munich,202312,1
London,Munich,202401,1
London,Munich,202402,1
London,Munich,202403,1
London,Munich,202404,1
London,Munich,202405,1
London,Munich,202406,1
London,Munich,202407,1
London,Munich,202408,1
London,Munich,202410,1
London,Munich,202411,1
London,Munich,202412,1
London,Munich,202501,1
London,Munich,202502,1
London,Munich,202503,1
London,Munich,202504,1
London,Munich,202505,1
London,Munich,202506,1
London,Munich,202507,1
London,Munich,202508,1
London,Munich,202509,1
London,Munich,202510,1
London,Munich,202511,1
London,Munich,202512,1
London,New York,202201,1
London,New York,202202,1
London,New York,202203,1
London,New York,202204,1
London,New York,202205,1
London,New York,202206,1
London,New York,202207,1
London,New York,202208,1
London,New York,202209,1
London,New York,202210,1
London,New York,202211,1
London,New York,202212,1
London,New York,202301,1
London,New York,202302,1
London,New York,202303,1
London,New York,202304,1
London,New York,202305,1
London,New York,202306,1
London,New York,202307,1
London,New York,202308,1
London,New York,202309,1
London,New York,202310,1
London,New York,202311,1
London,New York,202312,1
London,New York,202401,1
London,New York,202402,1
London,New York,202403,1
London,New York,202404,1
London,New York,202405,1
London,New York,202406,1
London,New York,202407,1
London,New York,202408,1
London,New York,202409,1
London,New York,202410,1
London,New York,202411,1
London,New York,202412,1
London,New York,202501,1
London,New York,202502,1
London,New York,202503,1
London,New York,202504,1
London,New York,202505,1
London,New York,202506,1
London,New York,202507,1
London,New York,202508,1
London,New York,202509,1
London,New York,202510,1
London,New York,202511,1
London,New York,202512,1
London,Seattle,202201,1
London,Seattle,202202,1
London,Seattle,202203,1
London,Seattle,202204,1
London,Seattle,202205,1
London,Seattle,202206,1
London,Seattle,202207,1
London,Seattle,202208,1
London,Seattle,202209,1
London,Seattle,202210,1
London,Seattle,202211,1
London,Seattle,202212,1
London,Seattle,202301,1
London,Seattle,202302,1
London,Seattle,202303,1
London,Seattle,202304,1
London,Seattle,202305,1
London,Seattle,202306,1
London,Seattle,202307,1
London,Seattle,202308,1
London,Seattle,202309,1
London,Seattle,202310,1
London,Seattle,202311,1
London,Seattle,202312,1
London,Seattle,202401,1
London,Seattle,202402,1
London,Seattle,202403,1
London,Seattle,202404,1
London,Seattle,202405,1
London,Seattle,202406,1
London,Seattle,202407,1
London,Seattle,202408,1
London,Seattle,202409,1
London,Seattle,202410,1
London,Seattle,202411,1
London,Seattle,202412,1
London,Seattle,202501,1
London,Seattle,202502,1
London,Seattle,202503,1
London,Seattle,202504,1
London,Seattle,202505,1
London,Seattle,202506,1
London,Seattle,202507,1
London,Seattle,202508,1
London,Seattle,202509,1
London,Seattle,202510,1
London,Seattle,202511,1
London,Seattle,202512,1
London,Sunnyvale,202201,1
London,Sunnyvale,202202,1
London,Sunnyvale,202203,1
London,Sunnyvale,202206,1
London,Sunnyvale,202207,1
London,Sunnyvale,202209,1
London,Sunnyvale,202212,1
London,Sunnyvale,202301,1
London,Sunnyvale,202302,1
London,Sunnyvale,202303,1
London,Sunnyvale,202304,1
London,Sunnyvale,202305,1
London,Sunnyvale,202306,1
London,Sunnyvale,202307,1
London,Sunnyvale,202308,1
London,Sunnyvale,202310,1
London,Sunnyvale,202311,1
London,Sunnyvale,202312,1
London,Sunnyvale,202401,1
London,Sunnyvale,202403,1
London,Sunnyvale,202404,1
London,Sunnyvale,202405,1
London,Sunnyvale,202406,1
London,Sunnyvale,202407,1
London,Sunnyvale,202408,1
London,Sunnyvale,202410,1
London,Sunnyvale,202501,1
London,Sunnyvale,202502,1
London,Sunnyvale,202503,1
London,Sunnyvale,202504,1
London,Sunnyvale,202505,1
London,Sunnyvale,202506,1
London,Sunnyvale,202508,1
London,Sunnyvale,202509,1
London,Sunnyvale,202512,1
London,Zurich,202201,1
London,Zurich,202202,1
London,Zurich,202203,1
London,Zurich,202204,1
London,Zurich,202205,1
London,Zurich,202206,1
London,Zurich,202207,1
London,Zurich,202208,1
London,Zurich,202209,1
London,Zurich,202210,1
London,Zurich,202211,1
London,Zurich,202212,1
London,Zurich,202301,1
London,Zurich,202302,1
London,Zurich,202303,1
London,Zurich,202304,1
London,Zurich,202305,1
London,Zurich,202306,1
London,Zurich,202307,1
London,Zurich,202308,1
London,Zurich,202309,1
London,Zurich,202310,1
London,Zurich,202311,1
London,Zurich,202312,1
London,Zurich,202401,1
London,Zurich,202402,1
London,Zurich,202403,1
London,Zurich,202404,1
London,Zurich,202405,1
London,Zurich,202406,1
London,Zurich,202408,1
London,Zurich,202410,1
London,Zurich,202411,1
London,Zurich,202501,1
London,Zurich,202503,1
London,Zurich,202504,1
London,Zurich,202505,1
London,Zurich,202506,1
London,Zurich,202507,1
London,Zurich,202508,1
London,Zurich,202509,1
London,Zurich,202510,1
London,Zurich,202512,1
Mountain View,Munich,202201,1
Mountain View,Munich,202202,1
Mountain View,Munich,202203,1
Mountain View,Munich,202205,1
Mountain View,Munich,202206,1
Mountain View,Munich,202208,1
Mountain View,Munich,202209,1
Mountain View,Munich,202210,1
Mountain View,Munich,202211,1
Mountain View,Munich,202301,1
Mountain View,Munich,202302,1
Mountain View,Munich,202303,1
Mountain View,Munich,202304,1
Mountain View,Munich,202305,1
Mountain View,Munich,202306,1
Mountain View,Munich,202308,1
Mountain View,Munich,202310,1
Mountain View,Munich,202311,1
Mountain View,Munich,202312,1
Mountain View,Munich,202402,1
Mountain View,Munich,202403,1
Mountain View,Munich,202404,1
Mountain View,Munich,202406,1
Mountain View,Munich,202407,1
Mountain View,Munich,202410,1
Mountain View,Munich,202411,1
Mountain View,Munich,202501,1
Mountain View,Munich,202502,1
Mountain View,Munich,202503,1
Mountain View,Munich,202504,1
Mountain View,Munich,202505,1
Mountain View,Munich,202506,1
Mountain View,Munich,202507,1
Mountain View,Munich,202512,1
Mountain View,New York,202201,1
Mountain View,New York,202202,1
Mountain View,New York,202203,1
Mountain View,New York,202204,1
Mountain View,New York,202205,1
Mountain View,New York,202206,1
Mountain View,New York,202207,1
Mountain View,New York,202208,1
Mountain View,New York,202209,1
Mountain View,New York,202210,1
Mountain View,New York,202211,1
Mountain View,New York,202212,1
Mountain View,New York,202301,1
Mountain View,New York,202302,1
Mountain View,New York,202303,1
Mountain View,New York,202304,1
Mountain View,New York,202305,1
Mountain View,New York,202306,1
Mountain View,New York,202307,1
Mountain View,New York,202308,1
Mountain View,New York,202309,1
Mountain View,New York,202310,1
Mountain View,New York,202311,1
Mountain View,New York,202312,1
Mountain View,New York,202401,1
Mountain View,New York,202402,1
Mountain View,New York,202403,1
Mountain View,New York,202404,1
Mountain View,New York,202406,1
Mountain View,New York,202407,1
Mountain View,New York,202408,1
Mountain View,New York,202409,1
Mountain View,New York,202411,1
Mountain View,New York,202501,1
Mountain View,New York,202502,1
Mountain View,New York,202504,1
Mountain View,New York,202505,1
Mountain View,New York,202506,1
Mountain View,New York,202507,1
Mountain View,New York,202508,1
Mountain View,New York,202509,1
Mountain View,New York,202510,1
Mountain View,New York,202511,1
Mountain View,New York,202512,1
Mountain View,San Francisco,202201,1
Mountain View,San Francisco,202202,1
Mountain View,San Francisco,202203,1
Mountain View,San Francisco,202204,1
Mountain View,San Francisco,202205,1
Mountain View,San Francisco,202206,1
Mountain View,San Francisco,202207,1
Mountain View,San Francisco,202208,1
Mountain View,San Francisco,202209,1
Mountain View,San Francisco,202210,1
Mountain View,San Francisco,202211,1
Mountain View,San Francisco,202212,1
Mountain View,San Francisco,202301,1
Mountain View,San Francisco,202302,1
Mountain View,San Francisco,202303,1
Mountain View,San Francisco,202304,1
Mountain View,San Francisco,202305,1
Mountain View,San Francisco,202306,1
Mountain View,San Francisco,202307,1
Mountain View,San Francisco,202308,1
Mountain View,San Francisco,202309,1
Mountain View,San Francisco,202310,1
Mountain View,San Francisco,202311,1
Mountain View,San Francisco,202312,1
Mountain View,San Francisco,202401,1
Mountain View,San Francisco,202402,1
Mountain View,San Francisco,202403,1
Mountain View,San Francisco,202404,1
Mountain View,San Francisco,202405,1
Mountain View,San Francisco,202406,1
Mountain View,San Francisco,202407,1
Mountain View,San Francisco,202408,1
Mountain View,San Francisco,202410,1
Mountain View,San Francisco,202411,1
Mountain View,San Francisco,202412,1
Mountain View,San Francisco,202501,1
Mountain View,San Francisco,202502,1
Mountain View,San Francisco,202503,1
Mountain View,San Francisco,202504,1
Mountain View,San Francisco,202505,1
Mountain View,San Francisco,202506,1
Mountain View,San Francisco,202507,1
Mountain View,San Francisco,202508,1
Mountain View,San Francisco,202509,1
Mountain View,San Francisco,202510,1
Mountain View,San Francisco,202511,1
Mountain View,San Francisco,202512,1
Mountain View,Seattle,202201,1
Mountain View,Seattle,202202,1
Mountain View,Seattle,202204,1
Mountain View,Seattle,202205,1
Mountain View,Seattle,202206,1
Mountain View,Seattle,202208,1
Mountain View,Seattle,202209,1
Mountain View,Seattle,202210,1
Mountain View,Seattle,202211,1
Mountain View,Seattle,202212,1
Mountain View,Seattle,202301,1
Mountain View,Seattle,202302,1
Mountain View,Seattle,202303,1
Mountain View,Seattle,202304,1
Mountain View,Seattle,202305,1
Mountain View,Seattle,202306,1
Mountain View,Seattle,202307,1
Mountain View,Seattle,202308,1
Mountain View,Seattle,202310,1
Mountain View,Seattle,202311,1
Mountain View,Seattle,202312,1
Mountain View,Seattle,202401,1
Mountain View,Seattle,202403,1
Mountain View,Seattle,202404,1
Mountain View,Seattle,202405,1
Mountain View,Seattle,202406,1
Mountain View,Seattle,202407,1
Mountain View,Seattle,202408,1
Mountain View,Seattle,202410,1
Mountain View,Seattle,202411,1
Mountain View,Seattle,202501,1
Mountain View,Seattle,202502,1
Mountain View,Seattle,202503,1
Mountain View,Seattle,202504,1
Mountain View,Seattle,202505,1
Mountain View,Seattle,202506,1
Mountain View,Seattle,202507,1
Mountain View,Seattle,202508,1
Mountain View,Seattle,202509,1
Mountain View,Seattle,202512,1
Mountain View,Sunnyvale,202206,1
Mountain View,Sunnyvale,202207,1
Mountain View,Sunnyvale,202209,1
Mountain View,Sunnyvale,202301,1
Mountain View,Sunnyvale,202302,1
Mountain View,Sunnyvale,202303,1
Mountain View,Sunnyvale,202304,1
Mountain View,Sunnyvale,202305,1
Mountain View,Sunnyvale,202307,1
Mountain View,Sunnyvale,202308,1
Mountain View,Sunnyvale,202310,1
Mountain View,Sunnyvale,202311,1
Mountain View,Sunnyvale,202312,1
Mountain View,Sunnyvale,202401,1
Mountain View,Sunnyvale,202403,1
Mountain View,Sunnyvale,202404,1
Mountain View,Sunnyvale,202408,1
Mountain View,Sunnyvale,202410,1
Mountain View,Sunnyvale,202411,1
Mountain View,Sunnyvale,202502,1
Mountain View,Sunnyvale,202504,1
Mountain View,Sunnyvale,202505,1
Mountain View,Sunnyvale,202506,1
Mountain View,Sunnyvale,202508,1
Mountain View,Sunnyvale,202512,1
Mountain View,Tokyo,202201,1
Mountain View,Tokyo,202203,1
Mountain View,Tokyo,202205,1
Mountain View,Tokyo,202206,1
Mountain View,Tokyo,202208,1
Mountain View,Tokyo,202209,1
Mountain View,Tokyo,202210,1
Mountain View,Tokyo,202211,1
Mountain View,Tokyo,202212,1
Mountain View,Tokyo,202301,1
Mountain View,Tokyo,202302,1
Mountain View,Tokyo,202303,1
Mountain View,Tokyo,202304,1
Mountain View,Tokyo,202305,1
Mountain View,Tokyo,202306,1
Mountain View,Tokyo,202307,1
Mountain View,Tokyo,202308,1
Mountain View,Tokyo,202309,1
Mountain View,Tokyo,202310,1
Mountain View,Tokyo,202311,1
Mountain View,Tokyo,202312,1
Mountain View,Tokyo,202401,1
Mountain View,Tokyo,202403,1
Mountain View,Tokyo,202404,1
Mountain View,Tokyo,202406,1
Mountain View,Tokyo,202407,1
Mountain View,Tokyo,202408,1
Mountain View,Tokyo,202410,1
Mountain View,Tokyo,202412,1
Mountain View,Tokyo,202501,1
Mountain View,Tokyo,202503,1
Mountain View,Tokyo,202504,1
Mountain View,Tokyo,202505,1
Mountain View,Tokyo,202506,1
Mountain View,Tokyo,202507,1
Mountain View,Tokyo,202508,1
Mountain View,Tokyo,202510,1
Mountain View,Tokyo,202512,1
Mountain View,Zurich,202201,1
Mountain View,Zurich,202202,1
Mountain View,Zurich,202203,1
Mountain View,Zurich,202204,1
Mountain View,Zurich,202205,1
Mountain View,Zurich,202206,1
Mountain View,Zurich,202209,1
Mountain View,Zurich,202211,1
Mountain View,Zurich,202301,1
Mountain View,Zurich,202302,1
Mountain View,Zurich,202303,1
Mountain View,Zurich,202304,1
Mountain View,Zurich,202305,1
Mountain View,Zurich,202306,1
Mountain View,Zurich,202307,1
Mountain View,Zurich,202308,1
Mountain View,Zurich,202309,1
Mountain View,Zurich,202310,1
Mountain View,Zurich,202311,1
Mountain View,Zurich,202312,1
Mountain View,Zurich,202401,1
Mountain View,Zurich,202402,1
Mountain View,Zurich,202403,1
Mountain View,Zurich,202404,1
Mountain View,Zurich,202408,1
Mountain View,Zurich,202411,1
Mountain View,Zurich,202501,1
Mountain View,Zurich,202504,1
Mountain View,Zurich,202505,1
Mountain View,Zurich,202506,1
Mountain View,Zurich,202507,1
Mountain View,Zurich,202508,1
Mountain View,Zurich,202509,1
Mountain View,Zurich,202510,1
Mountain View,Zurich,202511,1
Mountain View,Zurich,202512,1
Munich,New York,202201,1
Munich,New York,202202,1
Munich,New York,202203,1
Munich,New York,202204,1
Munich,New York,202205,1
Munich,New York,202206,1
Munich,New York,202207,1
Munich,New York,202208,1
Munich,New York,202209,1
Munich,New York,202210,1
Munich,New York,202211,1
Munich,New York,202212,1
Munich,New York,202301,1
Munich,New York,202302,1
Munich,New York,202303,1
Munich,New York,202304,1
Munich,New York,202305,1
Munich,New York,202306,1
Munich,New York,202307,1
Munich,New York,202308,1
Munich,New York,202309,1
Munich,New York,202310,1
Munich,New York,202311,1
Munich,New York,202312,1
Munich,New York,202401,1
Munich,New York,202402,1
Munich,New York,202403,1
Munich,New York,202404,1
Munich,New York,202405,1
Munich,New York,202406,1
Munich,New York,202407,1
Munich,New York,202408,1
Munich,New York,202410,1
Munich,New York,202411,1
Munich,New York,202412,1
Munich,New York,202501,1
Munich,New York,202502,1
Munich,New York,202503,1
Munich,New York,202504,1
Munich,New York,202505,1
Munich,New York,202506,1
Munich,New York,202507,1
Munich,New York,202510,1
Munich,New York,202512,1
Munich,San Francisco,202201,1
Munich,San Francisco,202202,1
Munich,San Francisco,202203,1
Munich,San Francisco,202204,1
Munich,San Francisco,202205,1
Munich,San Francisco,202206,1
Munich,San Francisco,202207,1
Munich,San Francisco,202208,1
Munich,San Francisco,202209,1
Munich,San Francisco,202210,1
Munich,San Francisco,202211,1
Munich,San Francisco,202212,1
Munich,San Francisco,202301,1
Munich,San Francisco,202302,1
Munich,San Francisco,202303,1
Munich,San Francisco,202304,1
Munich,San Francisco,202305,1
Munich,San Francisco,202306,1
Munich,San Francisco,202307,1
Munich,San Francisco,202308,1
Munich,San Francisco,202309,1
Munich,San Francisco,202310,1
Munich,San Francisco,202311,1
Munich,San Francisco,202312,1
Munich,San Francisco,202401,1
Munich,San Francisco,202402,1
Munich,San Francisco,202403,1
Munich,San Francisco,202404,1
Munich,San Francisco,202405,1
Munich,San Francisco,202406,1
Munich,San Francisco,202407,1
Munich,San Francisco,202408,1
Munich,San Francisco,202409,1
Munich,San Francisco,202410,1
Munich,San Francisco,202411,1
Munich,San Francisco,202412,1
Munich,San Francisco,202501,1
Munich,San Francisco,202502,1
Munich,San Francisco,202503,1
Munich,San Francisco,202504,1
Munich,San Francisco,202505,1
Munich,San Francisco,202506,1
Munich,San Francisco,202507,1
Munich,San Francisco,202508,1
Munich,San Francisco,202509,1
Munich,San Francisco,202510,1
Munich,San Francisco,202511,1
Munich,San Francisco,202512,1
Munich,Seattle,202201,1
Munich,Seattle,202202,1
Munich,Seattle,202203,1
Munich,Seattle,202204,1
Munich,Seattle,202205,1
Munich,Seattle,202206,1
Munich,Seattle,202207,1
Munich,Seattle,202208,1
Munich,Seattle,202209,1
Munich,Seattle,202210,1
Munich,Seattle,202211,1
Munich,Seattle,202212,1
Munich,Seattle,202301,1
Munich,Seattle,202302,1
Munich,Seattle,202303,1
Munich,Seattle,202304,1
Munich,Seattle,202305,1
Munich,Seattle,202306,1
Munich,Seattle,202307,1
Munich,Seattle,202308,1
Munich,Seattle,202309,1
Munich,Seattle,202310,1
Munich,Seattle,202311,1
Munich,Seattle,202312,1
Munich,Seattle,202401,1
Munich,Seattle,202402,1
Munich,Seattle,202403,1
Munich,Seattle,202404,1
Munich,Seattle,202406,1
Munich,Seattle,202407,1
Munich,Seattle,202408,1
Munich,Seattle,202410,1
Munich,Seattle,202411,1
Munich,Seattle,202501,1
Munich,Seattle,202502,1
Munich,Seattle,202503,1
Munich,Seattle,202504,1
Munich,Seattle,202505,1
Munich,Seattle,202506,1
Munich,Seattle,202507,1
Munich,Seattle,202508,1
Munich,Seattle,202509,1
Munich,Seattle,202511,1
Munich,Seattle,202512,1
Munich,Sunnyvale,202202,1
Munich,Sunnyvale,202206,1
Munich,Sunnyvale,202207,1
Munich,Sunnyvale,202209,1
Munich,Sunnyvale,202212,1
Munich,Sunnyvale,202301,1
Munich,Sunnyvale,202302,1
Munich,Sunnyvale,202305,1
Munich,Sunnyvale,202308,1
Munich,Sunnyvale,202310,1
Munich,Sunnyvale,202311,1
Munich,Sunnyvale,202401,1
Munich,Sunnyvale,202403,1
Munich,Sunnyvale,202408,1
Munich,Sunnyvale,202410,1
Munich,Sunnyvale,202502,1
Munich,Sunnyvale,202503,1
Munich,Sunnyvale,202504,1
Munich,Sunnyvale,202505,1
Munich,Sunnyvale,202506,1
Munich,Sunnyvale,202512,1
Munich,Tokyo,202201,1
Munich,Tokyo,202203,1
Munich,Tokyo,202204,1
Munich,Tokyo,202205,1
Munich,Tokyo,202206,1
Munich,Tokyo,202207,1
Munich,Tokyo,202208,1
Munich,Tokyo,202209,1
Munich,Tokyo,202210,1
Munich,Tokyo,202211,1
Munich,Tokyo,202212,1
Munich,Tokyo,202301,1
Munich,Tokyo,202302,1
Munich,Tokyo,202303,1
Munich,Tokyo,202304,1
Munich,Tokyo,202305,1
Munich,Tokyo,202306,1
Munich,Tokyo,202307,1
Munich,Tokyo,202308,1
Munich,Tokyo,202309,1
Munich,Tokyo,202310,1
Munich,Tokyo,202311,1
Munich,Tokyo,202312,1
Munich,Tokyo,202401,1
Munich,Tokyo,202402,1
Munich,Tokyo,202403,1
Munich,Tokyo,202404,1
Munich,Tokyo,202405,1
Munich,Tokyo,202406,1
Munich,Tokyo,202407,1
Munich,Tokyo,202408,1
Munich,Tokyo,202410,1
Munich,Tokyo,202411,1
Munich,Tokyo,202412,1
Munich,Tokyo,202501,1
Munich,Tokyo,202502,1
Munich,Tokyo,202503,1
Munich,Tokyo,202504,1
Munich,Tokyo,202505,1
Munich,Tokyo,202506,1
Munich,Tokyo,202507,1
Munich,Tokyo,202508,1
Munich,Tokyo,202510,1
Munich,Tokyo,202512,1
Munich,Zurich,202201,1
Munich,Zurich,202202,1
Munich,Zurich,202203,1
Munich,Zurich,202204,1
Munich,Zurich,202205,1
Munich,Zurich,202206,1
Munich,Zurich,202207,1
Munich,Zurich,202208,1
Munich,Zurich,202209,1
Munich,Zurich,202210,1
Munich,Zurich,202211,1
Munich,Zurich,202212,1
Munich,Zurich,202301,1
Munich,Zurich,202302,1
Munich,Zurich,202303,1
Munich,Zurich,202304,1
Munich,Zurich,202305,1
Munich,Zurich,202306,1
Munich,Zurich,202307,1
Munich,Zurich,202308,1
Munich,Zurich,202310,1
Munich,Zurich,202311,1
Munich,Zurich,202401,1
Munich,Zurich,202402,1
Munich,Zurich,202403,1
Munich,Zurich,202404,1
Munich,Zurich,202405,1
Munich,Zurich,202406,1
Munich,Zurich,202407,1
Munich,Zurich,202409,1
Munich,Zurich,202410,1
Munich,Zurich,202411,1
Munich,Zurich,202501,1
Munich,Zurich,202502,1
Munich,Zurich,202503,1
Munich,Zurich,202504,1
Munich,Zurich,202505,1
Munich,Zurich,202506,1
Munich,Zurich,202507,1
Munich,Zurich,202510,1
Munich,Zurich,202512,1
New York,San Francisco,202201,1
New York,San Francisco,202202,1
New York,San Francisco,202203,1
New York,San Francisco,202204,1
New York,San Francisco,202205,1
New York,San Francisco,202206,1
New York,San Francisco,202207,1
New York,San Francisco,202208,1
New York,San Francisco,202209,1
New York,San Francisco,202210,1
New York,San Francisco,202211,1
New York,San Francisco,202212,1
New York,San Francisco,202301,1
New York,San Francisco,202302,1
New York,San Francisco,202303,1
New York,San Francisco,202304,1
New York,San Francisco,202305,1
New York,San Francisco,202306,1
New York,San Francisco,202307,1
New York,San Francisco,202308,1
New York,San Francisco,202309,1
New York,San Francisco,202310,1
New York,San Francisco,202311,1
New York,San Francisco,202312,1
New York,San Francisco,202401,1
New York,San Francisco,202402,1
New York,San Francisco,202403,1
New York,San Francisco,202404,1
New York,San Francisco,202405,1
New York,San Francisco,202406,1
New York,San Francisco,202407,1
New York,San Francisco,202408,1
New York,San Francisco,202409,1
New York,San Francisco,202410,1
New York,San Francisco,202411,1
New York,San Francisco,202412,1
New York,San Francisco,202501,1
New York,San Francisco,202502,1
New York,San Francisco,202503,1
New York,San Francisco,202504,1
New York,San Francisco,202505,1
New York,San Francisco,202506,1
New York,San Francisco,202507,1
New York,San Francisco,202508,1
New York,San Francisco,202509,1
New York,San Francisco,202510,1
New York,San Francisco,202511,1
New York,San Francisco,202512,1
New York,Seattle,202201,1
New York,Seattle,202202,1
New York,Seattle,202203,1
New York,Seattle,202204,1
New York,Seattle,202205,1
New York,Seattle,202206,1
New York,Seattle,202207,1
New York,Seattle,202208,1
New York,Seattle,202209,1
New York,Seattle,202210,1
New York,Seattle,202211,1
New York,Seattle,202212,1
New York,Seattle,202301,1
New York,Seattle,202302,1
New York,Seattle,202303,1
New York,Seattle,202304,1
New York,Seattle,202305,1
New York,Seattle,202306,1
New York,Seattle,202307,1
New York,Seattle,202308,1
New York,Seattle,202309,1
New York,Seattle,202310,1
New York,Seattle,202311,1
New York,Seattle,202312,1
New York,Seattle,202401,1
New York,Seattle,202402,1
New York,Seattle,202403,1
New York,Seattle,202404,1
New York,Seattle,202405,1
New York,Seattle,202406,1
New York,Seattle,202407,1
New York,Seattle,202408,1
New York,Seattle,202409,1
New York,Seattle,202410,1
New York,Seattle,202411,1
New York,Seattle,202412,1
New York,Seattle,202501,1
New York,Seattle,202502,1
New York,Seattle,202503,1
New York,Seattle,202504,1
New York,Seattle,202505,1
New York,Seattle,202506,1
New York,Seattle,202507,1
New York,Seattle,202508,1
New York,Seattle,202509,1
New York,Seattle,202510,1
New York,Seattle,202511,1
New York,Seattle,202512,1
New York,Sunnyvale,202201,1
New York,Sunnyvale,202202,1
New York,Sunnyvale,202206,1
New York,Sunnyvale,202207,1
New York,Sunnyvale,202209,1
New York,Sunnyvale,202210,1
New York,Sunnyvale,202212,1
New York,Sunnyvale,202301,1
New York,Sunnyvale,202302,1
New York,Sunnyvale,202303,1
New York,Sunnyvale,202304,1
New York,Sunnyvale,202305,1
New York,Sunnyvale,202306,1
New York,Sunnyvale,202307,1
New York,Sunnyvale,202308,1
New York,Sunnyvale,202309,1
New York,Sunnyvale,202310,1
New York,Sunnyvale,202311,1
New York,Sunnyvale,202312,1
New York,Sunnyvale,202401,1
New York,Sunnyvale,202402,1
New York,Sunnyvale,202403,1
New York,Sunnyvale,202404,1
New York,Sunnyvale,202405,1
New York,Sunnyvale,202406,1
