source_city,target_city,month,edge_weight
Geneva,London,202202,1
Geneva,London,202204,1
Geneva,London,202206,1
Geneva,London,202207,1
Geneva,London,202210,1
Geneva,London,202212,1
Geneva,London,202303,1
Geneva,London,202304,1
Geneva,London,202310,1
Geneva,London,202401,1
Geneva,London,202407,1
Geneva,London,202408,1
Geneva,London,202506,1
Geneva,San Francisco,202202,1
Geneva,San Francisco,202207,1
Geneva,San Francisco,202208,1
Geneva,San Francisco,202210,1
Geneva,San Francisco,202212,1
Geneva,San Francisco,202301,1
Geneva,San Francisco,202302,1
Geneva,San Francisco,202303,1
Geneva,San Francisco,202304,1
Geneva,San Francisco,202310,1
Geneva,San Francisco,202401,1
Geneva,San Francisco,202407,1
Geneva,San Francisco,202506,1
Geneva,San Francisco,202510,1
Geneva,Shanghai,202202,1
Geneva,Shanghai,202208,1
Geneva,Shanghai,202210,1
Geneva,Shanghai,202212,1
Geneva,Shanghai,202301,1
Geneva,Shanghai,202303,1
Geneva,Shanghai,202304,1
Geneva,Shanghai,202310,1
Geneva,Shanghai,202401,1
Geneva,Shanghai,202402,1
Geneva,Shanghai,202407,1
Geneva,Shanghai,202408,1
Geneva,Shanghai,202506,1
Geneva,Shenzhen,202202,1
Geneva,Shenzhen,202212,1
Geneva,Shenzhen,202301,1
Geneva,Shenzhen,202304,1
Geneva,Shenzhen,202407,1
Geneva,Shenzhen,202408,1
Geneva,Tokyo,202202,1
Geneva,Tokyo,202204,1
Geneva,Tokyo,202206,1
Geneva,Tokyo,202208,1
Geneva,Tokyo,202210,1
Geneva,Tokyo,202212,1
Geneva,Tokyo,202303,1
Geneva,Tokyo,202304,1
Geneva,Tokyo,202305,1
Geneva,Tokyo,202306,1
Geneva,Tokyo,202310,1
Geneva,Tokyo,202401,1
Geneva,Tokyo,202407,1
Geneva,Tokyo,202408,1
Geneva,Tokyo,202412,1
London,San Francisco,202201,1
London,San Francisco,202202,1
London,San Francisco,202203,1
London,San Francisco,202204,1
London,San Francisco,202205,1
London,San Francisco,202206,1
London,San Francisco,202207,1
London,San Francisco,202208,1
London,San Francisco,202209,1
London,San Francisco,202210,1
London,San Francisco,202211,1
London,San Francisco,202212,1
London,San Francisco,202301,1
London,San Francisco,202302,1
London,San Francisco,202303,1
London,San Francisco,202304,1
London,San Francisco,202305,1
London,San Francisco,202306,1
London,San Francisco,202307,1
London,San Francisco,202308,1
London,San Francisco,202309,1
London,San Francisco,202310,1
London,San Francisco,202311,1
London,San Francisco,202312,1
London,San Francisco,202401,1
London,San Francisco,202402,1
London,San Francisco,202403,1
London,San Francisco,202404,1
London,San Francisco,202405,1
London,San Francisco,202406,1
London,San Francisco,202407,1
London,San Francisco,202408,1
London,San Francisco,202410,1
London,San Francisco,202411,1
London,San Francisco,202412,1
London,San Francisco,202501,1
London,San Francisco,202502,1
London,San Francisco,202503,1
London,San Francisco,202504,1
London,San Francisco,202505,1
London,San Francisco,202506,1
London,San Francisco,202507,1
London,San Francisco,202508,1
London,San Francisco,202509,1
London,San Francisco,202510,1
London,San Francisco,202511,1
London,San Francisco,202512,1
London,Shanghai,202201,1
London,Shanghai,202202,1
London,Shanghai,202203,1
London,Shanghai,202204,1
London,Shanghai,202205,1
London,Shanghai,202207,1
London,Shanghai,202209,1
London,Shanghai,202210,1
London,Shanghai,202211,1
London,Shanghai,202212,1
London,Shanghai,202301,1
London,Shanghai,202302,1
London,Shanghai,202303,1
London,Shanghai,202304,1
London,Shanghai,202305,1
London,Shanghai,202306,1
London,Shanghai,202307,1
London,Shanghai,202308,1
London,Shanghai,202309,1
London,Shanghai,202310,1
London,Shanghai,202311,1
London,Shanghai,202312,1
London,Shanghai,202401,1
London,Shanghai,202402,1
London,Shanghai,202403,1
London,Shanghai,202404,1
London,Shanghai,202405,1
London,Shanghai,202406,1
London,Shanghai,202407,1
London,Shanghai,202408,1
London,Shanghai,202409,1
London,Shanghai,202410,1
London,Shanghai,202411,1
London,Shanghai,202412,1
London,Shanghai,202501,1
London,Shanghai,202502,1
London,Shanghai,202503,1
London,Shanghai,202504,1
London,Shanghai,202505,1
London,Shanghai,202506,1
London,Shanghai,202507,1
London,Shanghai,202508,1
London,Shanghai,202509,1
London,Shanghai,202510,1
London,Shanghai,202511,1
London,Shanghai,202512,1
London,Shenzhen,202201,1
London,Shenzhen,202202,1
London,Shenzhen,202203,1
London,Shenzhen,202204,1
London,Shenzhen,202205,1
London,Shenzhen,202207,1
London,Shenzhen,202208,1
London,Shenzhen,202209,1
London,Shenzhen,202210,1
London,Shenzhen,202211,1
London,Shenzhen,202212,1
London,Shenzhen,202302,1
London,Shenzhen,202303,1
London,Shenzhen,202304,1
London,Shenzhen,202305,1
London,Shenzhen,202306,1
London,Shenzhen,202307,1
London,Shenzhen,202308,1
London,Shenzhen,202309,1
London,Shenzhen,202310,1
London,Shenzhen,202311,1
London,Shenzhen,202312,1
London,Shenzhen,202401,1
London,Shenzhen,202402,1
London,Shenzhen,202403,1
London,Shenzhen,202404,1
London,Shenzhen,202405,1
London,Shenzhen,202406,1
London,Shenzhen,202407,1
London,Shenzhen,202410,1
London,Shenzhen,202411,1
London,Shenzhen,202412,1
London,Shenzhen,202501,1
London,Shenzhen,202502,1
London,Shenzhen,202503,1
London,Shenzhen,202504,1
London,Shenzhen,202505,1
London,Shenzhen,202506,1
London,Shenzhen,202507,1
London,Shenzhen,202508,1
London,Shenzhen,202509,1
London,Shenzhen,202511,1
London,Shenzhen,202512,1
London,Tokyo,202201,1
London,Tokyo,202202,1
London,Tokyo,202203,1
London,Tokyo,202204,1
London,Tokyo,202205,1
London,Tokyo,202206,1
London,Tokyo,202207,1
London,Tokyo,202208,1
London,Tokyo,202209,1
London,Tokyo,202210,1
London,Tokyo,202211,1
London,Tokyo,202212,1
London,Tokyo,202301,1
London,Tokyo,202302,1
London,Tokyo,202303,1
London,Tokyo,202304,1
London,Tokyo,202305,1
London,Tokyo,202306,1
London,Tokyo,202307,1
London,Tokyo,202308,1
London,Tokyo,202309,1
London,Tokyo,202310,1
London,Tokyo,202311,1
London,Tokyo,202312,1
London,Tokyo,202401,1
London,Tokyo,202402,1
London,Tokyo,202403,1
London,Tokyo,202404,1
London,Tokyo,202405,1
London,Tokyo,202406,1
London,Tokyo,202407,1
London,Tokyo,202408,1
London,Tokyo,202409,1
London,Tokyo,202410,1
London,Tokyo,202411,1
London,Tokyo,202412,1
London,Tokyo,202501,1
London,Tokyo,202502,1
London,Tokyo,202503,1
London,Tokyo,202504,1
London,Tokyo,202505,1
London,Tokyo,202506,1
London,Tokyo,202507,1
London,Tokyo,202508,1
London,Tokyo,202510,1
London,Tokyo,202511,1
London,Tokyo,202512,1
San Francisco,Shanghai,202201,1
San Francisco,Shanghai,202202,1
San Francisco,Shanghai,202203,1
San Francisco,Shanghai,202204,1
San Francisco,Shanghai,202205,1
San Francisco,Shanghai,202206,1
San Francisco,Shanghai,202207,1
San Francisco,Shanghai,202208,1
San Francisco,Shanghai,202209,1
San Francisco,Shanghai,202210,1
San Francisco,Shanghai,202211,1
San Francisco,Shanghai,202212,1
San Francisco,Shanghai,202301,1
San Francisco,Shanghai,202302,1
San Francisco,Shanghai,202303,1
San Francisco,Shanghai,202304,1
San Francisco,Shanghai,202305,1
San Francisco,Shanghai,202306,1
San Francisco,Shanghai,202307,1
San Francisco,Shanghai,202308,1
San Francisco,Shanghai,202309,1
San Francisco,Shanghai,202310,1
San Francisco,Shanghai,202311,1
San Francisco,Shanghai,202312,1
San Francisco,Shanghai,202401,1
San Francisco,Shanghai,202402,1
San Francisco,Shanghai,202403,1
San Francisco,Shanghai,202404,1
San Francisco,Shanghai,202405,1
San Francisco,Shanghai,202406,1
San Francisco,Shanghai,202407,1
San Francisco,Shanghai,202408,1
San Francisco,Shanghai,202409,1
San Francisco,Shanghai,202410,1
San Francisco,Shanghai,202411,1
San Francisco,Shanghai,202412,1
San Francisco,Shanghai,202501,1
San Francisco,Shanghai,202502,1
San Francisco,Shanghai,202503,1
San Francisco,Shanghai,202504,1
San Francisco,Shanghai,202505,1
San Francisco,Shanghai,202506,1
San Francisco,Shanghai,202507,1
San Francisco,Shanghai,202508,1
San Francisco,Shanghai,202509,1
San Francisco,Shanghai,202510,1
San Francisco,Shanghai,202511,1
San Francisco,Shanghai,202512,1
San Francisco,Shenzhen,202201,1
San Francisco,Shenzhen,202202,1
San Francisco,Shenzhen,202203,1
San Francisco,Shenzhen,202204,1
San Francisco,Shenzhen,202205,1
San Francisco,Shenzhen,202207,1
San Francisco,Shenzhen,202208,1
San Francisco,Shenzhen,202209,1
San Francisco,Shenzhen,202210,1
San Francisco,Shenzhen,202211,1
San Francisco,Shenzhen,202212,1
San Francisco,Shenzhen,202301,1
San Francisco,Shenzhen,202302,1
San Francisco,Shenzhen,202303,1
San Francisco,Shenzhen,202304,1
San Francisco,Shenzhen,202305,1
San Francisco,Shenzhen,202306,1
San Francisco,Shenzhen,202307,1
San Francisco,Shenzhen,202308,1
San Francisco,Shenzhen,202309,1
San Francisco,Shenzhen,202310,1
San Francisco,Shenzhen,202311,1
San Francisco,Shenzhen,202312,1
San Francisco,Shenzhen,202401,1
San Francisco,Shenzhen,202402,1
San Francisco,Shenzhen,202403,1
San Francisco,Shenzhen,202404,1
San Francisco,Shenzhen,202405,1
San Francisco,Shenzhen,202406,1
San Francisco,Shenzhen,202407,1
San Francisco,Shenzhen,202409,1
San Francisco,Shenzhen,202410,1
San Francisco,Shenzhen,202411,1
San Francisco,Shenzhen,202501,1
San Francisco,Shenzhen,202502,1
San Francisco,Shenzhen,202503,1
San Francisco,Shenzhen,202504,1
San Francisco,Shenzhen,202505,1
San Francisco,Shenzhen,202506,1
San Francisco,Shenzhen,202507,1
San Francisco,Shenzhen,202508,1
San Francisco,Shenzhen,202509,1
San Francisco,Shenzhen,202510,1
San Francisco,Shenzhen,202511,1
San Francisco,Shenzhen,202512,1
San Francisco,Tokyo,202201,1
San Francisco,Tokyo,202202,1
San Francisco,Tokyo,202203,1
San Francisco,Tokyo,202204,1
San Francisco,Tokyo,202205,1
San Francisco,Tokyo,202206,1
San Francisco,Tokyo,202207,1
San Francisco,Tokyo,202208,1
San Francisco,Tokyo,202209,1
San Francisco,Tokyo,202210,1
San Francisco,Tokyo,202211,1
San Francisco,Tokyo,202212,1
San Francisco,Tokyo,202301,1
San Francisco,Tokyo,202302,1
San Francisco,Tokyo,202303,1
San Francisco,Tokyo,202304,1
San Francisco,Tokyo,202305,1
San Francisco,Tokyo,202306,1
San Francisco,Tokyo,202307,1
San Francisco,Tokyo,202308,1
San Francisco,Tokyo,202309,1
San Francisco,Tokyo,202310,1
San Francisco,Tokyo,202311,1
San Francisco,Tokyo,202312,1
San Francisco,Tokyo,202401,1
San Francisco,Tokyo,202402,1
San Francisco,Tokyo,202403,1
San Francisco,Tokyo,202404,1
San Francisco,Tokyo,202405,1
San Francisco,Tokyo,202406,1
San Francisco,Tokyo,202407,1
San Francisco,Tokyo,202408,1
San Francisco,Tokyo,202409,1
San Francisco,Tokyo,202410,1
San Francisco,Tokyo,202411,1
San Francisco,Tokyo,202412,1
San Francisco,Tokyo,202501,1
San Francisco,Tokyo,202502,1
San Francisco,Tokyo,202503,1
San Francisco,Tokyo,202504,1
San Francisco,Tokyo,202505,1
San Francisco,Tokyo,202506,1
San Francisco,Tokyo,202507,1
San Francisco,Tokyo,202508,1
San Francisco,Tokyo,202509,1
San Francisco,Tokyo,202510,1
San Francisco,Tokyo,202511,1
San Francisco,Tokyo,202512,1
Shanghai,Shenzhen,202201,1
Shanghai,Shenzhen,202202,1
Shanghai,Shenzhen,202203,1
Shanghai,Shenzhen,202204,1
Shanghai,Shenzhen,202205,1
Shanghai,Shenzhen,202206,1
Shanghai,Shenzhen,202207,1
Shanghai,Shenzhen,202208,1
Shanghai,Shenzhen,202209,1
Shanghai,Shenzhen,202210,1
Shanghai,Shenzhen,202211,1
Shanghai,Shenzhen,202212,1
Shanghai,Shenzhen,202301,1
Shanghai,Shenzhen,202302,1
Shanghai,Shenzhen,202303,1
Shanghai,Shenzhen,202304,1
Shanghai,Shenzhen,202305,1
Shanghai,Shenzhen,202306,1
Shanghai,Shenzhen,202307,1
Shanghai,Shenzhen,202308,1
Shanghai,Shenzhen,202309,1
Shanghai,Shenzhen,202310,1
Shanghai,Shenzhen,202311,1
Shanghai,Shenzhen,202312,1
Shanghai,Shenzhen,202401,1
Shanghai,Shenzhen,202402,1
Shanghai,Shenzhen,202403,1
Shanghai,Shenzhen,202404,1
Shanghai,Shenzhen,202405,1
Shanghai,Shenzhen,202406,1
Shanghai,Shenzhen,202407,1
Shanghai,Shenzhen,202408,1
Shanghai,Shenzhen,202409,1
Shanghai,Shenzhen,202410,1
Shanghai,Shenzhen,202411,1
Shanghai,Shenzhen,202412,1
Shanghai,Shenzhen,202501,1
Shanghai,Shenzhen,202502,1
Shanghai,Shenzhen,202503,1
Shanghai,Shenzhen,202504,1
Shanghai,Shenzhen,202505,1
Shanghai,Shenzhen,202506,1
Shanghai,Shenzhen,202507,1
Shanghai,Shenzhen,202508,1
Shanghai,Shenzhen,202509,1
Shanghai,Shenzhen,202511,1
Shanghai,Shenzhen,202512,1
Shanghai,Tokyo,202201,1
Shanghai,Tokyo,202202,1
Shanghai,Tokyo,202203,1
Shanghai,Tokyo,202204,1
Shanghai,Tokyo,202205,1
Shanghai,Tokyo,202206,1
Shanghai,Tokyo,202207,1
Shanghai,Tokyo,202208,1
Shanghai,Tokyo,202209,1
Shanghai,Tokyo,202210,1
Shanghai,Tokyo,202211,1
Shanghai,Tokyo,202212,1
Shanghai,Tokyo,202301,1
Shanghai,Tokyo,202302,1
Shanghai,Tokyo,202303,1
Shanghai,Tokyo,202304,1
Shanghai,Tokyo,202305,1
Shanghai,Tokyo,202306,1
Shanghai,Tokyo,202307,1
Shanghai,Tokyo,202308,1
Shanghai,Tokyo,202309,1
Shanghai,Tokyo,202310,1
Shanghai,Tokyo,202311,1
Shanghai,Tokyo,202312,1
Shanghai,Tokyo,202401,1
Shanghai,Tokyo,202402,1
Shanghai,Tokyo,202403,1
Shanghai,Tokyo,202404,1
Shanghai,Tokyo,202405,1
Shanghai,Tokyo,202406,1
Shanghai,Tokyo,202407,1
Shanghai,Tokyo,202408,1
Shanghai,Tokyo,202409,1
Shanghai,Tokyo,202410,1
Shanghai,Tokyo,202411,1
Shanghai,Tokyo,202412,1
Shanghai,Tokyo,202501,1
Shanghai,Tokyo,202502,1
Shanghai,Tokyo,202503,1
Shanghai,Tokyo,202504,1
Shanghai,Tokyo,202505,1
Shanghai,Tokyo,202506,1
Shanghai,Tokyo,202507,1
Shanghai,Tokyo,202508,1
Shanghai,Tokyo,202509,1
Shanghai,Tokyo,202510,1
Shanghai,Tokyo,202512,1
Shenzhen,Tokyo,202201,1
Shenzhen,Tokyo,202202,1
Shenzhen,Tokyo,202203,1
Shenzhen,Tokyo,202204,1
Shenzhen,Tokyo,202205,1
Shenzhen,Tokyo,202207,1
Shenzhen,Tokyo,202208,1
Shenzhen,Tokyo,202209,1
Shenzhen,Tokyo,202210,1
Shenzhen,Tokyo,202211,1
Shenzhen,Tokyo,202212,1
Shenzhen,Tokyo,202301,1
Shenzhen,Tokyo,202302,1
Shenzhen,Tokyo,202303,1
Shenzhen,Tokyo,202304,1
Shenzhen,Tokyo,202305,1
Shenzhen,Tokyo,202306,1
Shenzhen,Tokyo,202307,1
Shenzhen,Tokyo,202308,1
Shenzhen,Tokyo,202309,1
Shenzhen,Tokyo,202310,1
Shenzhen,Tokyo,202311,1
Shenzhen,Tokyo,202312,1
Shenzhen,Tokyo,202401,1
Shenzhen,Tokyo,202402,1
Shenzhen,Tokyo,202403,1
Shenzhen,Tokyo,202404,1
Shenzhen,Tokyo,202405,1
Shenzhen,Tokyo,202406,1
Shenzhen,Tokyo,202407,1
Shenzhen,Tokyo,202408,1
Shenzhen,Tokyo,202409,1
Shenzhen,Tokyo,202410,1
Shenzhen,Tokyo,202411,1
Shenzhen,Tokyo,202412,1
Shenzhen,Tokyo,202502,1
Shenzhen,Tokyo,202503,1
Shenzhen,Tokyo,202504,1
Shenzhen,Tokyo,202505,1
Shenzhen,Tokyo,202506,1
Shenzhen,Tokyo,202507,1
Shenzhen,Tokyo,202508,1
Shenzhen,Tokyo,202509,1
Redmond,Seattle,202202,1
Redmond,Seattle,202203,1
Redmond,Seattle,202204,1
Redmond,Seattle,202206,1
Redmond,Seattle,202208,1
Redmond,Seattle,202209,1
Redmond,Seattle,202211,1
Redmond,Seattle,202301,1
Redmond,Seattle,202302,1
Redmond,Seattle,202304,1
Redmond,Seattle,202305,1
Redmond,Seattle,202306,1
Redmond,Seattle,202307,1
Redmond,Seattle,202308,1
Redmond,Seattle,202309,1
Redmond,Seattle,202310,1
Redmond,Seattle,202311,1
Redmond,Seattle,202312,1
Redmond,Seattle,202401,1
Redmond,Seattle,202402,1
Redmond,Seattle,202403,1
Redmond,Seattle,202404,1
Redmond,Seattle,202405,1
Redmond,Seattle,202407,1
Redmond,Seattle,202408,1
Redmond,Seattle,202409,1
Redmond,Seattle,202410,1
Redmond,Seattle,202411,1
Redmond,Seattle,202501,1
Redmond,Seattle,202502,1
Redmond,Seattle,202503,1
Redmond,Seattle,202504,1
Redmond,Seattle,202505,1
Redmond,Seattle,202506,1
Redmond,Seattle,202507,1
Redmond,Seattle,202508,1
Redmond,Seattle,202509,1
Redmond,Seattle,202510,1
Redmond,Seattle,202511,1
Beijing,Hong Kong,202201,1
Beijing,Hong Kong,202202,1
Beijing,Hong Kong,202203,1
Beijing,Hong Kong,202204,1
Beijing,Hong Kong,202205,1
Beijing,Hong Kong,202206,1
Beijing,Hong Kong,202207,1
Beijing,Hong Kong,202208,1
Beijing,Hong Kong,202209,1
Beijing,Hong Kong,202210,1
Beijing,Hong Kong,202211,1
Beijing,Hong Kong,202212,1
Beijing,Hong Kong,202301,1
Beijing,Hong Kong,202302,1
Beijing,Hong Kong,202303,1
Beijing,Hong Kong,202304,1
Beijing,Hong Kong,202305,1
Beijing,Hong Kong,202306,1
Beijing,Hong Kong,202307,1
Beijing,Hong Kong,202308,1
Beijing,Hong Kong,202309,1
Beijing,Hong Kong,202310,1
Beijing,Hong Kong,202311,1
Beijing,Hong Kong,202312,1
Beijing,Hong Kong,202401,1
Beijing,Hong Kong,202402,1
Beijing,Hong Kong,202403,1
Beijing,Hong Kong,202404,1
Beijing,Hong Kong,202405,1
Beijing,Hong Kong,202406,1
Beijing,Hong Kong,202407,1
Beijing,Hong Kong,202409,1
Beijing,Hong Kong,202410,1
Beijing,Hong Kong,202411,1
Beijing,Hong Kong,202412,1
Beijing,Hong Kong,202501,1
Beijing,Hong Kong,202502,1
Beijing,Hong Kong,202503,1
Beijing,Hong Kong,202504,1
Beijing,Hong Kong,202505,1
Beijing,Hong Kong,202506,1
Beijing,Hong Kong,202507,1
Beijing,Hong Kong,202508,1
Beijing,Hong Kong,202509,1
Beijing,Hong Kong,202510,1
Beijing,Hong Kong,202511,1
Beijing,Hong Kong,202512,1
Beijing,Palo Alto,202201,1
Beijing,Palo Alto,202202,1
Beijing,Palo Alto,202204,1
Beijing,Palo Alto,202207,1
Beijing,Palo Alto,202209,1
Beijing,Palo Alto,202210,1
Beijing,Palo Alto,202211,1
Beijing,Palo Alto,202212,1
Beijing,Palo Alto,202301,1
Beijing,Palo Alto,202302,1
Beijing,Palo Alto,202303,1
Beijing,Palo Alto,202304,1
Beijing,Palo Alto,202305,1
Beijing,Palo Alto,202306,1
Beijing,Palo Alto,202307,1
Beijing,Palo Alto,202308,1
Beijing,Palo Alto,202309,1
Beijing,Palo Alto,202310,1
Beijing,Palo Alto,202311,1
Beijing,Palo Alto,202312,1
Beijing,Palo Alto,202401,1
Beijing,Palo Alto,202403,1
Beijing,Palo Alto,202404,1
Beijing,Palo Alto,202406,1
Beijing,Palo Alto,202408,1
Beijing,Palo Alto,202409,1
Beijing,Palo Alto,202410,1
Beijing,Palo Alto,202411,1
Beijing,Palo Alto,202501,1
Beijing,Palo Alto,202502,1
Beijing,Palo Alto,202503,1
Beijing,Palo Alto,202504,1
Beijing,Palo Alto,202505,1
Beijing,Palo Alto,202506,1
Beijing,Palo Alto,202508,1
Beijing,Palo Alto,202509,1
Beijing,Palo Alto,202511,1
Beijing,Philadelphia,202204,1
Beijing,Philadelphia,202205,1
Beijing,Philadelphia,202208,1
Beijing,Philadelphia,202209,1
Beijing,Philadelphia,202210,1
Beijing,Philadelphia,202211,1
Beijing,Philadelphia,202301,1
Beijing,Philadelphia,202302,1
Beijing,Philadelphia,202303,1
Beijing,Philadelphia,202305,1
Beijing,Philadelphia,202306,1
Beijing,Philadelphia,202307,1
Beijing,Philadelphia,202308,1
Beijing,Philadelphia,202309,1
Beijing,Philadelphia,202310,1
Beijing,Philadelphia,202311,1
Beijing,Philadelphia,202312,1
Beijing,Philadelphia,202401,1
Beijing,Philadelphia,202405,1
Beijing,Philadelphia,202407,1
Beijing,Philadelphia,202408,1
Beijing,Philadelphia,202411,1
Beijing,Philadelphia,202412,1
Beijing,Philadelphia,202501,1
Beijing,Philadelphia,202502,1
Beijing,Philadelphia,202503,1
Beijing,Philadelphia,202505,1
Beijing,Philadelphia,202506,1
Beijing,Philadelphia,202507,1
Beijing,Philadelphia,202508,1
Beijing,Philadelphia,202509,1
Beijing,Philadelphia,202512,1
Beijing,San Diego,202202,1
Beijing,San Diego,202204,1
Beijing,San Diego,202205,1
Beijing,San Diego,202209,1
Beijing,San Diego,202210,1
Beijing,San Diego,202211,1
Beijing,San Diego,202212,1
Beijing,San Diego,202301,1
Beijing,San Diego,202302,1
Beijing,San Diego,202303,1
Beijing,San Diego,202304,1
Beijing,San Diego,202305,1
Beijing,San Diego,202306,1
Beijing,San Diego,202307,1
Beijing,San Diego,202308,1
Beijing,San Diego,202310,1
Beijing,San Diego,202311,1
Beijing,San Diego,202312,1
Beijing,San Diego,202401,1
Beijing,San Diego,202402,1
Beijing,San Diego,202403,1
Beijing,San Diego,202404,1
Beijing,San Diego,202406,1
Beijing,San Diego,202407,1
Beijing,San Diego,202410,1
Beijing,San Diego,202411,1
Beijing,San Diego,202501,1
Beijing,San Diego,202504,1
Beijing,San Diego,202505,1
Beijing,San Diego,202506,1
Beijing,San Diego,202507,1
Beijing,San Diego,202509,1
Beijing,San Diego,202512,1
Beijing,Seoul,202201,1
Beijing,Seoul,202202,1
Beijing,Seoul,202203,1
Beijing,Seoul,202204,1
Beijing,Seoul,202205,1
Beijing,Seoul,202206,1
Beijing,Seoul,202207,1
Beijing,Seoul,202208,1
Beijing,Seoul,202209,1
Beijing,Seoul,202210,1
Beijing,Seoul,202211,1
Beijing,Seoul,202212,1
Beijing,Seoul,202301,1
Beijing,Seoul,202302,1
Beijing,Seoul,202303,1
Beijing,Seoul,202304,1
Beijing,Seoul,202305,1
Beijing,Seoul,202306,1
Beijing,Seoul,202307,1
Beijing,Seoul,202308,1
Beijing,Seoul,202309,1
Beijing,Seoul,202310,1
Beijing,Seoul,202311,1
Beijing,Seoul,202312,1
Beijing,Seoul,202401,1
Beijing,Seoul,202402,1
Beijing,Seoul,202403,1
Beijing,Seoul,202404,1
Beijing,Seoul,202405,1
Beijing,Seoul,202406,1
Beijing,Seoul,202407,1
Beijing,Seoul,202408,1
Beijing,Seoul,202410,1
Beijing,Seoul,202411,1
Beijing,Seoul,202412,1
Beijing,Seoul,202501,1
Beijing,Seoul,202502,1
Beijing,Seoul,202503,1
Beijing,Seoul,202504,1
Beijing,Seoul,202505,1
Beijing,Seoul,202506,1
Beijing,Seoul,202507,1
Beijing,Seoul,202508,1
Beijing,Seoul,202509,1
Beijing,Seoul,202512,1
Beijing,Shanghai,202201,1
Beijing,Shanghai,202202,1
Beijing,Shanghai,202203,1
Beijing,Shanghai,202204,1
Beijing,Shanghai,202205,1
Beijing,Shanghai,202206,1
Beijing,Shanghai,202207,1
Beijing,Shanghai,202208,1
Beijing,Shanghai,202209,1
Beijing,Shanghai,202210,1
Beijing,Shanghai,202211,1
Beijing,Shanghai,202212,1
Beijing,Shanghai,202301,1
Beijing,Shanghai,202302,1
Beijing,Shanghai,202303,1
Beijing,Shanghai,202304,1
Beijing,Shanghai,202305,1
Beijing,Shanghai,202306,1
Beijing,Shanghai,202307,1
Beijing,Shanghai,202308,1
Beijing,Shanghai,202309,1
Beijing,Shanghai,202310,1
Beijing,Shanghai,202311,1
Beijing,Shanghai,202312,1
Beijing,Shanghai,202401,1
Beijing,Shanghai,202402,1
Beijing,Shanghai,202403,1
Beijing,Shanghai,202404,1
Beijing,Shanghai,202405,1
Beijing,Shanghai,202406,1
Beijing,Shanghai,202407,1
Beijing,Shanghai,202408,1
Beijing,Shanghai,202409,1
Beijing,Shanghai,202410,1
Beijing,Shanghai,202411,1
Beijing,Shanghai,202412,1
Beijing,Shanghai,202501,1
Beijing,Shanghai,202502,1
Beijing,Shanghai,202503,1
Beijing,Shanghai,202504,1
Beijing,Shanghai,202505,1
Beijing,Shanghai,202506,1
Beijing,Shanghai,202507,1
Beijing,Shanghai,202508,1
Beijing,Shanghai,202509,1
Beijing,Shanghai,202510,1
Beijing,Shanghai,202511,1
Beijing,Shanghai,202512,1
Beijing,Shenzhen,202201,1
Beijing,Shenzhen,202202,1
Beijing,Shenzhen,202203,1
Beijing,Shenzhen,202204,1
Beijing,Shenzhen,202205,1
Beijing,Shenzhen,202206,1
Beijing,Shenzhen,202207,1
Beijing,Shenzhen,202208,1
Beijing,Shenzhen,202209,1
Beijing,Shenzhen,202210,1
Beijing,Shenzhen,202211,1
Beijing,Shenzhen,202212,1
Beijing,Shenzhen,202301,1
Beijing,Shenzhen,202302,1
Beijing,Shenzhen,202303,1
Beijing,Shenzhen,202304,1
Beijing,Shenzhen,202305,1
Beijing,Shenzhen,202306,1
Beijing,Shenzhen,202307,1
Beijing,Shenzhen,202308,1
Beijing,Shenzhen,202309,1
Beijing,Shenzhen,202310,1
Beijing,Shenzhen,202311,1
Beijing,Shenzhen,202312,1
Beijing,Shenzhen,202401,1
Beijing,Shenzhen,202402,1
Beijing,Shenzhen,202403,1
Beijing,Shenzhen,202404,1
Beijing,Shenzhen,202405,1
Beijing,Shenzhen,202406,1
Beijing,Shenzhen,202407,1
Beijing,Shenzhen,202408,1
Beijing,Shenzhen,202409,1
Beijing,Shenzhen,202410,1
Beijing,Shenzhen,202411,1
Beijing,Shenzhen,202412,1
Beijing,Shenzhen,202501,1
Beijing,Shenzhen,202502,1
Beijing,Shenzhen,202503,1
Beijing,Shenzhen,202504,1
Beijing,Shenzhen,202505,1
Beijing,Shenzhen,202506,1
Beijing,Shenzhen,202507,1
Beijing,Shenzhen,202508,1
Beijing,Shenzhen,202509,1
Beijing,Shenzhen,202512,1
Beijing,Singapore,202201,1
Beijing,Singapore,202202,1
Beijing,Singapore,202203,1
Beijing,Singapore,202204,1
Beijing,Singapore,202205,1
Beijing,Singapore,202207,1
Beijing,Singapore,202208,1
Beijing,Singapore,202209,1
Beijing,Singapore,202210,1
Beijing,Singapore,202211,1
Beijing,Singapore,202212,1
Beijing,Singapore,202301,1
Beijing,Singapore,202302,1
Beijing,Singapore,202303,1
Beijing,Singapore,202304,1
Beijing,Singapore,202305,1
Beijing,Singapore,202306,1
Beijing,Singapore,202307,1
Beijing,Singapore,202308,1
Beijing,Singapore,202309,1
Beijing,Singapore,202310,1
Beijing,Singapore,202311,1
Beijing,Singapore,202312,1
Beijing,Singapore,202401,1
Beijing,Singapore,202402,1
Beijing,Singapore,202403,1
Beijing,Singapore,202404,1
Beijing,Singapore,202405,1
Beijing,Singapore,202406,1
Beijing,Singapore,202407,1
Beijing,Singapore,202408,1
Beijing,Singapore,202409,1
